volatility,delay_steps,seed,protocol,containment_failure_rate,false_block_rate,benign_success_rate
0.02,0,7,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,7,adaptive_cached,0.0,0.0,1.0
0.02,0,7,progressive_refresh,0.0,0.0,1.0
0.02,0,8,cached_verdict,0.0,0.0,1.0
0.02,0,8,use_time_revalidation,0.0,0.0,1.0
0.02,0,8,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,8,adaptive_cached,0.0,0.0,1.0
0.02,0,8,progressive_refresh,0.0,0.0,1.0
0.02,0,9,cached_verdict,0.0,0.0,1.0
0.02,0,9,use_time_revalidation,0.0,0.0,1.0
0.02,0,9,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,9,adaptive_cached,0.0,0.0,1.0
0.02,0,9,progressive_refresh,0.0,0.0,1.0
0.02,0,10,cached_verdict,0.0,0.0,1.0
0.02,0,10,use_time_revalidation,0.0,0.0,1.0
0.02,0,10,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,10,adaptive_cached,0.0,0.0,1.0
0.02,0,10,progressive_refresh,0.0,0.0,1.0
0.02,0,11,cached_verdict,0.0,0.0,1.0
0.02,0,11,use_time_revalidation,0.0,0.0,1.0
0.02,0,11,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,11,adaptive_cached,0.0,0.0,1.0
0.02,0,11,progressive_refresh,0.0,0.0,1.0
0.02,0,12,cached_verdict,0.0,0.0,1.0
0.02,0,12,use_time_revalidation,0.0,0.0,1.0
0.02,0,12,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,12,adaptive_cached,0.0,0.0,1.0
0.02,0,12,progressive_refresh,0.0,0.0,1.0
0.02,0,13,cached_verdict,0.0,0.0,1.0
0.02,0,13,use_time_revalidation,0.0,0.0,1.0
0.02,0,13,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,13,adaptive_cached,0.0,0.0,1.0
0.02,0,13,progressive_refresh,0.0,0.0,1.0
0.02,0,14,cached_verdict,0.0,0.0,1.0
0.02,0,14,use_time_revalidation,0.0,0.0,1.0
0.02,0,14,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,14,adaptive_cached,0.0,0.0,1.0
0.02,0,14,progressive_refresh,0.0,0.0,1.0
0.02,0,15,cached_verdict,0.0,0.0,1.0
0.02,0,15,use_time_revalidation,0.0,0.0,1.0
0.02,0,15,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,15,adaptive_cached,0.0,0.0,1.0
0.02,0,15,progressive_refresh,0.0,0.0,1.0
0.02,0,16,cached_verdict,0.0,0.0,1.0
0.02,0,16,use_time_revalidation,0.0,0.0,1.0
0.02,0,16,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,16,adaptive_cached,0.0,0.0,1.0
0.02,0,16,progressive_refresh,0.0,0.0,1.0
0.02,0,17,cached_verdict,0.0,0.0,1.0
0.02,0,17,use_time_revalidation,0.0,0.0,1.0
0.02,0,17,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,17,adaptive_cached,0.0,0.0,1.0
0.02,0,17,progressive_refresh,0.0,0.0,1.0
0.02,0,18,cached_verdict,0.0,0.0,1.0
0.02,0,18,use_time_revalidation,0.0,0.0,1.0
0.02,0,18,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,18,adaptive_cached,0.0,0.0,1.0
0.02,0,18,progressive_refresh,0.0,0.0,1.0
0.02,0,19,cached_verdict,0.0,0.0,1.0
0.02,0,19,use_time_revalidation,0.0,0.0,1.0
0.02,0,19,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,19,adaptive_cached,0.0,0.0,1.0
0.02,0,19,progressive_refresh,0.0,0.0,1.0
0.02,0,20,cached_verdict,0.0,0.0,1.0
0.02,0,20,use_time_revalidation,0.0,0.0,1.0
0.02,0,20,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,20,adaptive_cached,0.0,0.0,1.0
0.02,0,20,progressive_refresh,0.0,0.0,1.0
0.02,0,21,cached_verdict,0.0,0.0,1.0
0.02,0,21,use_time_revalidation,0.0,0.0,1.0
0.02,0,21,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,21,adaptive_cached,0.0,0.0,1.0
0.02,0,21,progressive_refresh,0.0,0.0,1.0
0.02,0,22,cached_verdict,0.0,0.0,1.0
0.02,0,22,use_time_revalidation,0.0,0.0,1.0
0.02,0,22,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,22,adaptive_cached,0.0,0.0,1.0
0.02,0,22,progressive_refresh,0.0,0.0,1.0
0.02,0,23,cached_verdict,0.0,0.0,1.0
0.02,0,23,use_time_revalidation,0.0,0.0,1.0
0.02,0,23,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,23,adaptive_cached,0.0,0.0,1.0
0.02,0,23,progressive_refresh,0.0,0.0,1.0
0.02,0,24,cached_verdict,0.0,0.0,1.0
0.02,0,24,use_time_revalidation,0.0,0.0,1.0
0.02,0,24,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,24,adaptive_cached,0.0,0.0,1.0
0.02,0,24,progressive_refresh,0.0,0.0,1.0
0.02,0,25,cached_verdict,0.0,0.0,1.0
0.02,0,25,use_time_revalidation,0.0,0.0,1.0
0.02,0,25,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,25,adaptive_cached,0.0,0.0,1.0
0.02,0,25,progressive_refresh,0.0,0.0,1.0
0.02,0,26,cached_verdict,0.0,0.0,1.0
0.02,0,26,use_time_revalidation,0.0,0.0,1.0
0.02,0,26,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,26,adaptive_cached,0.0,0.0,1.0
0.02,0,26,progressive_refresh,0.0,0.0,1.0
0.02,0,27,cached_verdict,0.0,0.0,1.0
0.02,0,27,use_time_revalidation,0.0,0.0,1.0
0.02,0,27,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,27,adaptive_cached,0.0,0.0,1.0
0.02,0,27,progressive_refresh,0.0,0.0,1.0
0.02,0,28,cached_verdict,0.0,0.0,1.0
0.02,0,28,use_time_revalidation,0.0,0.0,1.0
0.02,0,28,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,28,adaptive_cached,0.0,0.0,1.0
0.02,0,28,progressive_refresh,0.0,0.0,1.0
0.02,0,29,cached_verdict,0.0,0.0,1.0
0.02,0,29,use_time_revalidation,0.0,0.0,1.0
0.02,0,29,fixed_window_revalidation,0.0,0.0,1.0
0.02,0,29,adaptive_cached,0.0,0.0,1.0
0.02,0,29,progressive_refresh,0.0,0.0,1.0
0.02,1,0,cached_verdict,0.03678393361458805,0.00587501226882037,0.9941249877311796
0.02,1,0,use_time_revalidation,0.0,0.0,1.0
0.02,1,0,fixed_window_revalidation,0.03678393361458805,0.00587501226882037,0.9941249877311796
0.02,1,0,adaptive_cached,0.0,0.0,1.0
0.02,1,0,progressive_refresh,0.03678393361458805,0.00587501226882037,0.9941249877311796
0.02,1,1,cached_verdict,0.037719480880005554,0.006476356382231463,0.9935236436177686
0.02,1,1,use_time_revalidation,0.0,0.0,1.0
0.02,1,1,fixed_window_revalidation,0.037719480880005554,0.006476356382231463,0.9935236436177686
0.02,1,1,adaptive_cached,0.0,0.0,1.0
0.02,1,1,progressive_refresh,0.037719480880005554,0.006476356382231463,0.9935236436177686
0.02,1,2,cached_verdict,0.036850863204603755,0.006282148579138207,0.9937178514208618
0.02,1,2,use_time_revalidation,0.0,0.0,1.0
0.02,1,2,fixed_window_revalidation,0.036850863204603755,0.006282148579138207,0.9937178514208618
0.02,1,2,adaptive_cached,0.0,0.0,1.0
0.02,1,2,progressive_refresh,0.036850863204603755,0.006282148579138207,0.9937178514208618
0.02,1,3,cached_verdict,0.035947370257913655,0.006167042762835158,0.9938329572371648
0.02,1,3,use_time_revalidation,0.0,0.0,1.0
0.02,1,3,fixed_window_revalidation,0.035947370257913655,0.006167042762835158,0.9938329572371648
0.02,1,3,adaptive_cached,0.0,0.0,1.0
0.02,1,3,progressive_refresh,0.035947370257913655,0.006167042762835158,0.9938329572371648
0.02,1,4,cached_verdict,0.03643527073672466,0.006772388844487443,0.9932276111555125
0.02,1,4,use_time_revalidation,0.0,0.0,1.0
0.02,1,4,fixed_window_revalidation,0.03643527073672466,0.006772388844487443,0.9932276111555125
0.02,1,4,adaptive_cached,0.0,0.0,1.0
0.02,1,4,progressive_refresh,0.03643527073672466,0.006772388844487443,0.9932276111555125
0.02,1,5,cached_verdict,0.036243822075782535,0.006044409620685313,0.9939555903793147
0.02,1,5,use_time_revalidation,0.0,0.0,1.0
0.02,1,5,fixed_window_revalidation,0.036243822075782535,0.006044409620685313,0.9939555903793147
0.02,1,5,adaptive_cached,0.0,0.0,1.0
0.02,1,5,progressive_refresh,0.036243822075782535,0.006044409620685313,0.9939555903793147
0.02,1,6,cached_verdict,0.036544502617801046,0.006012613875262789,0.9939873861247372
0.02,1,6,use_time_revalidation,0.0,0.0,1.0
0.02,1,6,fixed_window_revalidation,0.036544502617801046,0.006012613875262789,0.9939873861247372
0.02,1,6,adaptive_cached,0.0,0.0,1.0
0.02,1,6,progressive_refresh,0.036544502617801046,0.006012613875262789,0.9939873861247372
0.02,1,7,cached_verdict,0.03675807011454356,0.006770613850259868,0.9932293861497401
0.02,1,7,use_time_revalidation,0.0,0.0,1.0
0.02,1,7,fixed_window_revalidation,0.03675807011454356,0.006770613850259868,0.9932293861497401
0.02,1,7,adaptive_cached,0.0,0.0,1.0
0.02,1,7,progressive_refresh,0.03675807011454356,0.006770613850259868,0.9932293861497401
0.02,1,8,cached_verdict,0.038871232493975484,0.006305435285215856,0.9936945647147841
0.02,1,8,use_time_revalidation,0.0,0.0,1.0
0.02,1,8,fixed_window_revalidation,0.038871232493975484,0.006305435285215856,0.9936945647147841
0.02,1,8,adaptive_cached,0.0,0.0,1.0
0.02,1,8,progressive_refresh,0.038871232493975484,0.006305435285215856,0.9936945647147841
0.02,1,9,cached_verdict,0.037964063483185345,0.006261030338683923,0.993738969661316
0.02,1,9,use_time_revalidation,0.0,0.0,1.0
0.02,1,9,fixed_window_revalidation,0.037964063483185345,0.006261030338683923,0.993738969661316
0.02,1,9,adaptive_cached,0.0,0.0,1.0
0.02,1,9,progressive_refresh,0.037964063483185345,0.006261030338683923,0.993738969661316
0.02,1,10,cached_verdict,0.03671538515851162,0.006083098473644557,0.9939169015263555
0.02,1,10,use_time_revalidation,0.0,0.0,1.0
0.02,1,10,fixed_window_revalidation,0.03671538515851162,0.006083098473644557,0.9939169015263555
0.02,1,10,adaptive_cached,0.0,0.0,1.0
0.02,1,10,progressive_refresh,0.03671538515851162,0.006083098473644557,0.9939169015263555
0.02,1,11,cached_verdict,0.03635473835075331,0.0064572156934153205,0.9935427843065847
0.02,1,11,use_time_revalidation,0.0,0.0,1.0
0.02,1,11,fixed_window_revalidation,0.03635473835075331,0.0064572156934153205,0.9935427843065847
0.02,1,11,adaptive_cached,0.0,0.0,1.0
0.02,1,11,progressive_refresh,0.03635473835075331,0.0064572156934153205,0.9935427843065847
0.02,1,12,cached_verdict,0.035383436651110954,0.005891759952865921,0.994108240047134
0.02,1,12,use_time_revalidation,0.0,0.0,1.0
0.02,1,12,fixed_window_revalidation,0.035383436651110954,0.005891759952865921,0.994108240047134
0.02,1,12,adaptive_cached,0.0,0.0,1.0
0.02,1,12,progressive_refresh,0.035383436651110954,0.005891759952865921,0.994108240047134
0.02,1,13,cached_verdict,0.03761223004125212,0.00619791154273186,0.9938020884572681
0.02,1,13,use_time_revalidation,0.0,0.0,1.0
0.02,1,13,fixed_window_revalidation,0.03761223004125212,0.00619791154273186,0.9938020884572681
0.02,1,13,adaptive_cached,0.0,0.0,1.0
0.02,1,13,progressive_refresh,0.03761223004125212,0.00619791154273186,0.9938020884572681
0.02,1,14,cached_verdict,0.037332961166742264,0.006209787072989529,0.9937902129270104
0.02,1,14,use_time_revalidation,0.0,0.0,1.0
0.02,1,14,fixed_window_revalidation,0.037332961166742264,0.006209787072989529,0.9937902129270104
0.02,1,14,adaptive_cached,0.0,0.0,1.0
0.02,1,14,progressive_refresh,0.037332961166742264,0.006209787072989529,0.9937902129270104
0.02,1,15,cached_verdict,0.038549538930874296,0.006464850886808893,0.9935351491131911
0.02,1,15,use_time_revalidation,0.0,0.0,1.0
0.02,1,15,fixed_window_revalidation,0.038549538930874296,0.006464850886808893,0.9935351491131911
0.02,1,15,adaptive_cached,0.0,0.0,1.0
0.02,1,15,progressive_refresh,0.038549538930874296,0.006464850886808893,0.9935351491131911
0.02,1,16,cached_verdict,0.038011181827771724,0.006442056427383631,0.9935579435726164
0.02,1,16,use_time_revalidation,0.0,0.0,1.0
0.02,1,16,fixed_window_revalidation,0.038011181827771724,0.006442056427383631,0.9935579435726164
0.02,1,16,adaptive_cached,0.0,0.0,1.0
0.02,1,16,progressive_refresh,0.038011181827771724,0.006442056427383631,0.9935579435726164
0.02,1,17,cached_verdict,0.03770228794642857,0.006533198743831315,0.9934668012561687
0.02,1,17,use_time_revalidation,0.0,0.0,1.0
0.02,1,17,fixed_window_revalidation,0.03770228794642857,0.006533198743831315,0.9934668012561687
0.02,1,17,adaptive_cached,0.0,0.0,1.0
0.02,1,17,progressive_refresh,0.03770228794642857,0.006533198743831315,0.9934668012561687
0.02,1,18,cached_verdict,0.03801658652170883,0.006759978682224902,0.9932400213177751
0.02,1,18,use_time_revalidation,0.0,0.0,1.0
0.02,1,18,fixed_window_revalidation,0.03801658652170883,0.006759978682224902,0.9932400213177751
0.02,1,18,adaptive_cached,0.0,0.0,1.0
0.02,1,18,progressive_refresh,0.03801658652170883,0.006759978682224902,0.9932400213177751
0.02,1,19,cached_verdict,0.03761960487368349,0.0064556141290559015,0.9935443858709441
0.02,1,19,use_time_revalidation,0.0,0.0,1.0
0.02,1,19,fixed_window_revalidation,0.03761960487368349,0.0064556141290559015,0.9935443858709441
0.02,1,19,adaptive_cached,0.0,0.0,1.0
0.02,1,19,progressive_refresh,0.03761960487368349,0.0064556141290559015,0.9935443858709441
0.02,1,20,cached_verdict,0.037848605577689244,0.0061076401535315045,0.9938923598464685
0.02,1,20,use_time_revalidation,0.0,0.0,1.0
0.02,1,20,fixed_window_revalidation,0.037848605577689244,0.0061076401535315045,0.9938923598464685
0.02,1,20,adaptive_cached,0.0,0.0,1.0
0.02,1,20,progressive_refresh,0.037848605577689244,0.0061076401535315045,0.9938923598464685
0.02,1,21,cached_verdict,0.0390291669581031,0.006386017981682212,0.9936139820183177
0.02,1,21,use_time_revalidation,0.0,0.0,1.0
0.02,1,21,fixed_window_revalidation,0.0390291669581031,0.006386017981682212,0.9936139820183177
0.02,1,21,adaptive_cached,0.0,0.0,1.0
0.02,1,21,progressive_refresh,0.0390291669581031,0.006386017981682212,0.9936139820183177
0.02,1,22,cached_verdict,0.03800763623741756,0.0063773001826099174,0.99362269981739
0.02,1,22,use_time_revalidation,0.0,0.0,1.0
0.02,1,22,fixed_window_revalidation,0.03800763623741756,0.0063773001826099174,0.99362269981739
0.02,1,22,adaptive_cached,0.0,0.0,1.0
0.02,1,22,progressive_refresh,0.03800763623741756,0.0063773001826099174,0.99362269981739
0.02,1,23,cached_verdict,0.036737126231289656,0.005624501560029661,0.9943754984399703
0.02,1,23,use_time_revalidation,0.0,0.0,1.0
0.02,1,23,fixed_window_revalidation,0.036737126231289656,0.005624501560029661,0.9943754984399703
0.02,1,23,adaptive_cached,0.0,0.0,1.0
0.02,1,23,progressive_refresh,0.036737126231289656,0.005624501560029661,0.9943754984399703
0.02,1,24,cached_verdict,0.0368,0.0064,0.9936
0.02,1,24,use_time_revalidation,0.0,0.0,1.0
0.02,1,24,fixed_window_revalidation,0.0368,0.0064,0.9936
0.02,1,24,adaptive_cached,0.0,0.0,1.0
0.02,1,24,progressive_refresh,0.0368,0.0064,0.9936
0.02,1,25,cached_verdict,0.039739504919295544,0.006551043547642044,0.993448956452358
0.02,1,25,use_time_revalidation,0.0,0.0,1.0
0.02,1,25,fixed_window_revalidation,0.039739504919295544,0.006551043547642044,0.993448956452358
0.02,1,25,adaptive_cached,0.0,0.0,1.0
0.02,1,25,progressive_refresh,0.039739504919295544,0.006551043547642044,0.993448956452358
0.02,1,26,cached_verdict,0.037221191218179905,0.006046947831077392,0.9939530521689226
0.02,1,26,use_time_revalidation,0.0,0.0,1.0
0.02,1,26,fixed_window_revalidation,0.037221191218179905,0.006046947831077392,0.9939530521689226
0.02,1,26,adaptive_cached,0.0,0.0,1.0
0.02,1,26,progressive_refresh,0.037221191218179905,0.006046947831077392,0.9939530521689226
0.02,1,27,cached_verdict,0.03785245268443414,0.006431677409432195,0.9935683225905678
0.02,1,27,use_time_revalidation,0.0,0.0,1.0
0.02,1,27,fixed_window_revalidation,0.03785245268443414,0.006431677409432195,0.9935683225905678
0.02,1,27,adaptive_cached,0.0,0.0,1.0
0.02,1,27,progressive_refresh,0.03785245268443414,0.006431677409432195,0.9935683225905678
0.02,1,28,cached_verdict,0.036605424321959755,0.006202310115505775,0.9937976898844942
0.02,1,28,use_time_revalidation,0.0,0.0,1.0
0.02,1,28,fixed_window_revalidation,0.036605424321959755,0.006202310115505775,0.9937976898844942
0.02,1,28,adaptive_cached,0.0,0.0,1.0
0.02,1,28,progressive_refresh,0.036605424321959755,0.006202310115505775,0.9937976898844942
0.02,1,29,cached_verdict,0.03868964554842311,0.006392284400583156,0.9936077155994169
0.02,1,29,use_time_revalidation,0.0,0.0,1.0
0.02,1,29,fixed_window_revalidation,0.03868964554842311,0.006392284400583156,0.9936077155994169
0.02,1,29,adaptive_cached,0.0,0.0,1.0
0.02,1,29,progressive_refresh,0.03868964554842311,0.006392284400583156,0.9936077155994169
0.02,2,0,cached_verdict,0.07222165283044651,0.012554963310664649,0.9874450366893354
0.02,2,0,use_time_revalidation,0.0,0.0,1.0
0.02,2,0,fixed_window_revalidation,0.07222165283044651,0.012554963310664649,0.9874450366893354
0.02,2,0,adaptive_cached,0.0,0.0,1.0
0.02,2,0,progressive_refresh,0.0,0.0,1.0
0.02,2,1,cached_verdict,0.0717197798464361,0.012314712467760678,0.9876852875322393
0.02,2,1,use_time_revalidation,0.0,0.0,1.0
0.02,2,1,fixed_window_revalidation,0.0717197798464361,0.012314712467760678,0.9876852875322393
0.02,2,1,adaptive_cached,0.0,0.0,1.0
0.02,2,1,progressive_refresh,0.0,0.0,1.0
0.02,2,2,cached_verdict,0.07025593963495462,0.012411623854120915,0.9875883761458791
0.02,2,2,use_time_revalidation,0.0,0.0,1.0
0.02,2,2,fixed_window_revalidation,0.07025593963495462,0.012411623854120915,0.9875883761458791
0.02,2,2,adaptive_cached,0.0,0.0,1.0
0.02,2,2,progressive_refresh,0.0,0.0,1.0
0.02,2,3,cached_verdict,0.06975234842015371,0.011735595616825734,0.9882644043831743
0.02,2,3,use_time_revalidation,0.0,0.0,1.0
0.02,2,3,fixed_window_revalidation,0.06975234842015371,0.011735595616825734,0.9882644043831743
0.02,2,3,adaptive_cached,0.0,0.0,1.0
0.02,2,3,progressive_refresh,0.0,0.0,1.0
0.02,2,4,cached_verdict,0.0700238989416183,0.012445198698911045,0.987554801301089
0.02,2,4,use_time_revalidation,0.0,0.0,1.0
0.02,2,4,fixed_window_revalidation,0.0700238989416183,0.012445198698911045,0.987554801301089
0.02,2,4,adaptive_cached,0.0,0.0,1.0
0.02,2,4,progressive_refresh,0.0,0.0,1.0
0.02,2,5,cached_verdict,0.07095313250531805,0.01198238631552206,0.9880176136844779
0.02,2,5,use_time_revalidation,0.0,0.0,1.0
0.02,2,5,fixed_window_revalidation,0.07095313250531805,0.01198238631552206,0.9880176136844779
0.02,2,5,adaptive_cached,0.0,0.0,1.0
0.02,2,5,progressive_refresh,0.0,0.0,1.0
0.02,2,6,cached_verdict,0.06965599863084032,0.012036448400084764,0.9879635515999152
0.02,2,6,use_time_revalidation,0.0,0.0,1.0
0.02,2,6,fixed_window_revalidation,0.06965599863084032,0.012036448400084764,0.9879635515999152
0.02,2,6,adaptive_cached,0.0,0.0,1.0
0.02,2,6,progressive_refresh,0.0,0.0,1.0
0.02,2,7,cached_verdict,0.06859402700122733,0.012919567555329145,0.9870804324446708
0.02,2,7,use_time_revalidation,0.0,0.0,1.0
0.02,2,7,fixed_window_revalidation,0.06859402700122733,0.012919567555329145,0.9870804324446708
0.02,2,7,adaptive_cached,0.0,0.0,1.0
0.02,2,7,progressive_refresh,0.0,0.0,1.0
0.02,2,8,cached_verdict,0.07340108818396468,0.012602964239795414,0.9873970357602045
0.02,2,8,use_time_revalidation,0.0,0.0,1.0
0.02,2,8,fixed_window_revalidation,0.07340108818396468,0.012602964239795414,0.9873970357602045
0.02,2,8,adaptive_cached,0.0,0.0,1.0
0.02,2,8,progressive_refresh,0.0,0.0,1.0
0.02,2,9,cached_verdict,0.07199234632862951,0.011409101833656144,0.9885908981663438
0.02,2,9,use_time_revalidation,0.0,0.0,1.0
0.02,2,9,fixed_window_revalidation,0.07199234632862951,0.011409101833656144,0.9885908981663438
0.02,2,9,adaptive_cached,0.0,0.0,1.0
0.02,2,9,progressive_refresh,0.0,0.0,1.0
0.02,2,10,cached_verdict,0.07165572070515036,0.012171098916561138,0.9878289010834389
0.02,2,10,use_time_revalidation,0.0,0.0,1.0
0.02,2,10,fixed_window_revalidation,0.07165572070515036,0.012171098916561138,0.9878289010834389
0.02,2,10,adaptive_cached,0.0,0.0,1.0
0.02,2,10,progressive_refresh,0.0,0.0,1.0
0.02,2,11,cached_verdict,0.0700479780671693,0.012595312058740468,0.9874046879412596
0.02,2,11,use_time_revalidation,0.0,0.0,1.0
0.02,2,11,fixed_window_revalidation,0.0700479780671693,0.012595312058740468,0.9874046879412596
0.02,2,11,adaptive_cached,0.0,0.0,1.0
0.02,2,11,progressive_refresh,0.0,0.0,1.0
0.02,2,12,cached_verdict,0.06968177632252123,0.0119126780888782,0.9880873219111218
0.02,2,12,use_time_revalidation,0.0,0.0,1.0
0.02,2,12,fixed_window_revalidation,0.06968177632252123,0.0119126780888782,0.9880873219111218
0.02,2,12,adaptive_cached,0.0,0.0,1.0
0.02,2,12,progressive_refresh,0.0,0.0,1.0
0.02,2,13,cached_verdict,0.07076912633222456,0.011710000283535115,0.9882899997164649
0.02,2,13,use_time_revalidation,0.0,0.0,1.0
0.02,2,13,fixed_window_revalidation,0.07076912633222456,0.011710000283535115,0.9882899997164649
0.02,2,13,adaptive_cached,0.0,0.0,1.0
0.02,2,13,progressive_refresh,0.0,0.0,1.0
0.02,2,14,cached_verdict,0.07101157352087673,0.011639253843216563,0.9883607461567835
0.02,2,14,use_time_revalidation,0.0,0.0,1.0
0.02,2,14,fixed_window_revalidation,0.07101157352087673,0.011639253843216563,0.9883607461567835
0.02,2,14,adaptive_cached,0.0,0.0,1.0
0.02,2,14,progressive_refresh,0.0,0.0,1.0
0.02,2,15,cached_verdict,0.07038942455112263,0.012866424153208114,0.9871335758467918
0.02,2,15,use_time_revalidation,0.0,0.0,1.0
0.02,2,15,fixed_window_revalidation,0.07038942455112263,0.012866424153208114,0.9871335758467918
0.02,2,15,adaptive_cached,0.0,0.0,1.0
0.02,2,15,progressive_refresh,0.0,0.0,1.0
0.02,2,16,cached_verdict,0.07238790550313383,0.012443279501705137,0.9875567204982949
0.02,2,16,use_time_revalidation,0.0,0.0,1.0
0.02,2,16,fixed_window_revalidation,0.07238790550313383,0.012443279501705137,0.9875567204982949
0.02,2,16,adaptive_cached,0.0,0.0,1.0
0.02,2,16,progressive_refresh,0.0,0.0,1.0
0.02,2,17,cached_verdict,0.07223113964686999,0.012599160055996267,0.9874008399440037
0.02,2,17,use_time_revalidation,0.0,0.0,1.0
0.02,2,17,fixed_window_revalidation,0.07223113964686999,0.012599160055996267,0.9874008399440037
0.02,2,17,adaptive_cached,0.0,0.0,1.0
0.02,2,17,progressive_refresh,0.0,0.0,1.0
0.02,2,18,cached_verdict,0.07312077558544412,0.013252057816875513,0.9867479421831244
0.02,2,18,use_time_revalidation,0.0,0.0,1.0
0.02,2,18,fixed_window_revalidation,0.07312077558544412,0.013252057816875513,0.9867479421831244
0.02,2,18,adaptive_cached,0.0,0.0,1.0
0.02,2,18,progressive_refresh,0.0,0.0,1.0
0.02,2,19,cached_verdict,0.07131756756756756,0.013210227272727273,0.9867897727272728
0.02,2,19,use_time_revalidation,0.0,0.0,1.0
0.02,2,19,fixed_window_revalidation,0.07131756756756756,0.013210227272727273,0.9867897727272728
0.02,2,19,adaptive_cached,0.0,0.0,1.0
0.02,2,19,progressive_refresh,0.0,0.0,1.0
0.02,2,20,cached_verdict,0.07095069818506193,0.012532990840190253,0.9874670091598098
0.02,2,20,use_time_revalidation,0.0,0.0,1.0
0.02,2,20,fixed_window_revalidation,0.07095069818506193,0.012532990840190253,0.9874670091598098
0.02,2,20,adaptive_cached,0.0,0.0,1.0
0.02,2,20,progressive_refresh,0.0,0.0,1.0
0.02,2,21,cached_verdict,0.07385079125847777,0.01265429483377115,0.9873457051662289
0.02,2,21,use_time_revalidation,0.0,0.0,1.0
0.02,2,21,fixed_window_revalidation,0.07385079125847777,0.01265429483377115,0.9873457051662289
0.02,2,21,adaptive_cached,0.0,0.0,1.0
0.02,2,21,progressive_refresh,0.0,0.0,1.0
0.02,2,22,cached_verdict,0.07124629988772073,0.012349700463113768,0.9876502995368862
0.02,2,22,use_time_revalidation,0.0,0.0,1.0
0.02,2,22,fixed_window_revalidation,0.07124629988772073,0.012349700463113768,0.9876502995368862
0.02,2,22,adaptive_cached,0.0,0.0,1.0
0.02,2,22,progressive_refresh,0.0,0.0,1.0
0.02,2,23,cached_verdict,0.07133040131940627,0.012031708417964342,0.9879682915820357
0.02,2,23,use_time_revalidation,0.0,0.0,1.0
0.02,2,23,fixed_window_revalidation,0.07133040131940627,0.012031708417964342,0.9879682915820357
0.02,2,23,adaptive_cached,0.0,0.0,1.0
0.02,2,23,progressive_refresh,0.0,0.0,1.0
0.02,2,24,cached_verdict,0.06754817548175482,0.012116156760730645,0.9878838432392694
0.02,2,24,use_time_revalidation,0.0,0.0,1.0
0.02,2,24,fixed_window_revalidation,0.06754817548175482,0.012116156760730645,0.9878838432392694
0.02,2,24,adaptive_cached,0.0,0.0,1.0
0.02,2,24,progressive_refresh,0.0,0.0,1.0
0.02,2,25,cached_verdict,0.07165698174191108,0.012620387213221089,0.9873796127867789
0.02,2,25,use_time_revalidation,0.0,0.0,1.0
0.02,2,25,fixed_window_revalidation,0.07165698174191108,0.012620387213221089,0.9873796127867789
0.02,2,25,adaptive_cached,0.0,0.0,1.0
0.02,2,25,progressive_refresh,0.0,0.0,1.0
0.02,2,26,cached_verdict,0.07323586811380833,0.012148093738081449,0.9878519062619185
0.02,2,26,use_time_revalidation,0.0,0.0,1.0
0.02,2,26,fixed_window_revalidation,0.07323586811380833,0.012148093738081449,0.9878519062619185
0.02,2,26,adaptive_cached,0.0,0.0,1.0
0.02,2,26,progressive_refresh,0.0,0.0,1.0
0.02,2,27,cached_verdict,0.0722957867583835,0.012520267888614734,0.9874797321113853
0.02,2,27,use_time_revalidation,0.0,0.0,1.0
0.02,2,27,fixed_window_revalidation,0.0722957867583835,0.012520267888614734,0.9874797321113853
0.02,2,27,adaptive_cached,0.0,0.0,1.0
0.02,2,27,progressive_refresh,0.0,0.0,1.0
0.02,2,28,cached_verdict,0.06999280895798377,0.011483537438027035,0.988516462561973
0.02,2,28,use_time_revalidation,0.0,0.0,1.0
0.02,2,28,fixed_window_revalidation,0.06999280895798377,0.011483537438027035,0.988516462561973
0.02,2,28,adaptive_cached,0.0,0.0,1.0
0.02,2,28,progressive_refresh,0.0,0.0,1.0
0.02,2,29,cached_verdict,0.07275213675213675,0.012565371024734982,0.987434628975265
0.02,2,29,use_time_revalidation,0.0,0.0,1.0
